simulation,total_profit,total_losses,net_value,defaults,increases_granted,customer_id,risk_category
81,120.0,0.0,120.0,0,3,12481,Sub-Prime
82,120.0,0.0,120.0,0,3,12481,Sub-Prime
83,120.0,0.0,120.0,0,3,12481,Sub-Prime
84,40.0,0.0,40.0,0,1,12481,Sub-Prime
85,40.0,0.0,40.0,0,1,12481,Sub-Prime
86,80.0,2051.5,-1971.5,1,3,12481,Sub-Prime
87,80.0,0.0,80.0,0,2,12481,Sub-Prime
88,120.0,0.0,120.0,0,3,12481,Sub-Prime
89,0.0,0.0,0.0,0,0,12481,Sub-Prime
90,80.0,4103.0,-4023.0,2,4,12481,Sub-Prime
91,120.0,0.0,120.0,0,3,12481,Sub-Prime
92,40.0,0.0,40.0,0,1,12481,Sub-Prime
93,120.0,0.0,120.0,0,3,12481,Sub-Prime
94,80.0,0.0,80.0,0,2,12481,Sub-Prime
95,80.0,0.0,80.0,0,2,12481,Sub-Prime
96,0.0,0.0,0.0,0,0,12481,Sub-Prime
97,80.0,0.0,80.0,0,2,12481,Sub-Prime
98,40.0,0.0,40.0,0,1,12481,Sub-Prime
99,40.0,0.0,40.0,0,1,12481,Sub-Prime
0,80.0,0.0,80.0,0,2,10109,Near-Prime
1,160.0,0.0,160.0,0,4,10109,Near-Prime
2,80.0,649.5,-569.5,1,3,10109,Near-Prime
3,80.0,0.0,80.0,0,2,10109,Near-Prime
4,80.0,0.0,80.0,0,2,10109,Near-Prime
5,0.0,0.0,0.0,0,0,10109,Near-Prime
6,0.0,0.0,0.0,0,0,10109,Near-Prime
7,120.0,0.0,120.0,0,3,10109,Near-Prime
8,0.0,0.0,0.0,0,0,10109,Near-Prime
9,40.0,0.0,40.0,0,1,10109,Near-Prime
10,40.0,0.0,40.0,0,1,10109,Near-Prime
11,80.0,649.5,-569.5,1,3,10109,Near-Prime
12,80.0,0.0,80.0,0,2,10109,Near-Prime
13,120.0,0.0,120.0,0,3,10109,Near-Prime
14,80.0,0.0,80.0,0,2,10109,Near-Prime
15,80.0,649.5,-569.5,1,3,10109,Near-Prime
16,40.0,649.5,-609.5,1,2,10109,Near-Prime
17,120.0,0.0,120.0,0,3,10109,Near-Prime
18,160.0,0.0,160.0,0,4,10109,Near-Prime
19,80.0,0.0,80.0,0,2,10109,Near-Prime
20,80.0,0.0,80.0,0,2,10109,Near-Prime
21,80.0,649.5,-569.5,1,3,10109,Near-Prime
22,80.0,0.0,80.0,0,2,10109,Near-Prime
23,120.0,0.0,120.0,0,3,10109,Near-Prime
24,0.0,0.0,0.0,0,0,10109,Near-Prime
25,80.0,0.0,80.0,0,2,10109,Near-Prime
26,80.0,0.0,80.0,0,2,10109,Near-Prime
27,40.0,0.0,40.0,0,1,10109,Near-Prime
28,80.0,0.0,80.0,0,2,10109,Near-Prime
29,40.0,0.0,40.0,0,1,10109,Near-Prime
30,80.0,0.0,80.0,0,2,10109,Near-Prime
31,160.0,0.0,160.0,0,4,10109,Near-Prime
32,40.0,0.0,40.0,0,1,10109,Near-Prime
33,120.0,0.0,120.0,0,3,10109,Near-Prime
34,120.0,0.0,120.0,0,3,10109,Near-Prime
35,40.0,0.0,40.0,0,1,10109,Near-Prime
36,120.0,0.0,120.0,0,3,10109,Near-Prime
37,40.0,0.0,40.0,0,1,10109,Near-Prime
38,80.0,0.0,80.0,0,2,10109,Near-Prime
39,80.0,0.0,80.0,0,2,10109,Near-Prime
40,80.0,0.0,80.0,0,2,10109,Near-Prime
41,120.0,0.0,120.0,0,3,10109,Near-Prime
42,40.0,0.0,40.0,0,1,10109,Near-Prime
43,40.0,649.5,-609.5,1,2,10109,Near-Prime
44,40.0,0.0,40.0,0,1,10109,Near-Prime
45,40.0,0.0,40.0,0,1,10109,Near-Prime
46,40.0,0.0,40.0,0,1,10109,Near-Prime
47,80.0,0.0,80.0,0,2,10109,Near-Prime
48,80.0,0.0,80.0,0,2,10109,Near-Prime
49,80.0,0.0,80.0,0,2,10109,Near-Prime
50,40.0,0.0,40.0,0,1,10109,Near-Prime
51,40.0,0.0,40.0,0,1,10109,Near-Prime
52,160.0,0.0,160.0,0,4,10109,Near-Prime
53,120.0,0.0,120.0,0,3,10109,Near-Prime
54,80.0,0.0,80.0,0,2,10109,Near-Prime
55,80.0,0.0,80.0,0,2,10109,Near-Prime
56,80.0,649.5,-569.5,1,3,10109,Near-Prime
57,120.0,0.0,120.0,0,3,10109,Near-Prime
58,0.0,0.0,0.0,0,0,10109,Near-Prime
59,120.0,0.0,120.0,0,3,10109,Near-Prime
60,80.0,0.0,80.0,0,2,10109,Near-Prime
61,40.0,0.0,40.0,0,1,10109,Near-Prime
62,40.0,0.0,40.0,0,1,10109,Near-Prime
63,120.0,0.0,120.0,0,3,10109,Near-Prime
64,160.0,0.0,160.0,0,4,10109,Near-Prime
65,80.0,649.5,-569.5,1,3,10109,Near-Prime
66,120.0,0.0,120.0,0,3,10109,Near-Prime
67,120.0,0.0,120.0,0,3,10109,Near-Prime
68,0.0,0.0,0.0,0,0,10109,Near-Prime
69,80.0,0.0,80.0,0,2,10109,Near-Prime
70,40.0,1299.0,-1259.0,2,3,10109,Near-Prime
71,80.0,649.5,-569.5,1,3,10109,Near-Prime
72,80.0,0.0,80.0,0,2,10109,Near-Prime
73,40.0,0.0,40.0,0,1,10109,Near-Prime
74,80.0,649.5,-569.5,1,3,10109,Near-Prime
75,80.0,0.0,80.0,0,2,10109,Near-Prime
76,120.0,0.0,120.0,0,3,10109,Near-Prime
77,160.0,0.0,160.0,0,4,10109,Near-Prime
78,120.0,649.5,-529.5,1,4,10109,Near-Prime
79,40.0,0.0,40.0,0,1,10109,Near-Prime
80,80.0,0.0,80.0,0,2,10109,Near-Prime
81,80.0,0.0,80.0,0,2,10109,Near-Prime
82,80.0,0.0,80.0,0,2,10109,Near-Prime
83,80.0,0.0,80.0,0,2,10109,Near-Prime
84,80.0,0.0,80.0,0,2,10109,Near-Prime
85,40.0,0.0,40.0,0,1,10109,Near-Prime
86,80.0,0.0,80.0,0,2,10109,Near-Prime
87,80.0,0.0,80.0,0,2,10109,Near-Prime
88,80.0,0.0,80.0,0,2,10109,Near-Prime
89,40.0,0.0,40.0,0,1,10109,Near-Prime
90,80.0,0.0,80.0,0,2,10109,Near-Prime
91,160.0,0.0,160.0,0,4,10109,Near-Prime
92,80.0,0.0,80.0,0,2,10109,Near-Prime
93,80.0,0.0,80.0,0,2,10109,Near-Prime
94,80.0,0.0,80.0,0,2,10109,Near-Prime
95,120.0,0.0,120.0,0,3,10109,Near-Prime
96,40.0,649.5,-609.5,1,2,10109,Near-Prime
97,80.0,0.0,80.0,0,2,10109,Near-Prime
98,80.0,0.0,80.0,0,2,10109,Near-Prime
99,80.0,0.0,80.0,0,2,10109,Near-Prime
0,80.0,2439.0,-2359.0,1,3,26274,Prime
1,80.0,0.0,80.0,0,2,26274,Prime
2,40.0,0.0,40.0,0,1,26274,Prime
3,80.0,2439.0,-2359.0,1,3,26274,Prime
4,80.0,0.0,80.0,0,2,26274,Prime
5,80.0,0.0,80.0,0,2,26274,Prime
6,40.0,0.0,40.0,0,1,26274,Prime
7,80.0,0.0,80.0,0,2,26274,Prime
8,40.0,0.0,40.0,0,1,26274,Prime
9,80.0,0.0,80.0,0,2,26274,Prime
10,120.0,0.0,120.0,0,3,26274,Prime
11,80.0,0.0,80.0,0,2,26274,Prime
12,40.0,0.0,40.0,0,1,26274,Prime
13,80.0,0.0,80.0,0,2,26274,Prime
14,80.0,0.0,80.0,0,2,26274,Prime
15,160.0,0.0,160.0,0,4,26274,Prime
16,40.0,2439.0,-2399.0,1,2,26274,Prime
17,40.0,0.0,40.0,0,1,26274,Prime
18,40.0,0.0,40.0,0,1,26274,Prime
19,40.0,0.0,40.0,0,1,26274,Prime
20,80.0,0.0,80.0,0,2,26274,Prime
21,40.0,0.0,40.0,0,1,26274,Prime
22,80.0,0.0,80.0,0,2,26274,Prime
23,40.0,0.0,40.0,0,1,26274,Prime
24,120.0,0.0,120.0,0,3,26274,Prime
25,160.0,0.0,160.0,0,4,26274,Prime
26,80.0,0.0,80.0,0,2,26274,Prime
27,40.0,2439.0,-2399.0,1,2,26274,Prime
28,40.0,0.0,40.0,0,1,26274,Prime
29,40.0,0.0,40.0,0,1,26274,Prime
30,40.0,0.0,40.0,0,1,26274,Prime
31,80.0,0.0,80.0,0,2,26274,Prime
32,80.0,0.0,80.0,0,2,26274,Prime
33,40.0,0.0,40.0,0,1,26274,Prime
34,160.0,0.0,160.0,0,4,26274,Prime
35,40.0,2439.0,-2399.0,1,2,26274,Prime
36,120.0,0.0,120.0,0,3,26274,Prime
37,80.0,0.0,80.0,0,2,26274,Prime
38,120.0,0.0,120.0,0,3,26274,Prime
39,80.0,0.0,80.0,0,2,26274,Prime
40,120.0,2439.0,-2319.0,1,4,26274,Prime
41,80.0,0.0,80.0,0,2,26274,Prime
42,120.0,0.0,120.0,0,3,26274,Prime
43,120.0,0.0,120.0,0,3,26274,Prime
44,120.0,0.0,120.0,0,3,26274,Prime
45,80.0,0.0,80.0,0,2,26274,Prime
46,80.0,0.0,80.0,0,2,26274,Prime
47,40.0,0.0,40.0,0,1,26274,Prime
48,80.0,0.0,80.0,0,2,26274,Prime
49,120.0,0.0,120.0,0,3,26274,Prime
50,120.0,0.0,120.0,0,3,26274,Prime
51,0.0,0.0,0.0,0,0,26274,Prime
52,0.0,0.0,0.0,0,0,26274,Prime
53,40.0,0.0,40.0,0,1,26274,Prime
54,40.0,2439.0,-2399.0,1,2,26274,Prime
55,160.0,0.0,160.0,0,4,26274,Prime
56,120.0,0.0,120.0,0,3,26274,Prime
57,120.0,0.0,120.0,0,3,26274,Prime
58,40.0,0.0,40.0,0,1,26274,Prime
59,40.0,0.0,40.0,0,1,26274,Prime
60,40.0,0.0,40.0,0,1,26274,Prime
61,120.0,0.0,120.0,0,3,26274,Prime
62,80.0,0.0,80.0,0,2,26274,Prime
63,120.0,0.0,120.0,0,3,26274,Prime
64,120.0,2439.0,-2319.0,1,4,26274,Prime
65,80.0,0.0,80.0,0,2,26274,Prime
66,40.0,0.0,40.0,0,1,26274,Prime
67,160.0,0.0,160.0,0,4,26274,Prime
68,80.0,2439.0,-2359.0,1,3,26274,Prime
69,80.0,0.0,80.0,0,2,26274,Prime
70,120.0,0.0,120.0,0,3,26274,Prime
71,80.0,0.0,80.0,0,2,26274,Prime
72,40.0,2439.0,-2399.0,1,2,26274,Prime
73,160.0,0.0,160.0,0,4,26274,Prime
74,80.0,0.0,80.0,0,2,26274,Prime
75,80.0,0.0,80.0,0,2,26274,Prime
76,80.0,0.0,80.0,0,2,26274,Prime
77,160.0,0.0,160.0,0,4,26274,Prime
78,120.0,0.0,120.0,0,3,26274,Prime
79,80.0,0.0,80.0,0,2,26274,Prime
80,40.0,0.0,40.0,0,1,26274,Prime
81,40.0,0.0,40.0,0,1,26274,Prime
82,80.0,2439.0,-2359.0,1,3,26274,Prime
83,120.0,0.0,120.0,0,3,26274,Prime
84,40.0,0.0,40.0,0,1,26274,Prime
85,80.0,0.0,80.0,0,2,26274,Prime
86,40.0,0.0,40.0,0,1,26274,Prime
87,80.0,0.0,80.0,0,2,26274,Prime
88,80.0,0.0,80.0,0,2,26274,Prime
89,120.0,0.0,120.0,0,3,26274,Prime
90,120.0,0.0,120.0,0,3,26274,Prime
91,160.0,0.0,160.0,0,4,26274,Prime
92,80.0,0.0,80.0,0,2,26274,Prime
93,0.0,2439.0,-2439.0,1,1,26274,Prime
94,120.0,0.0,120.0,0,3,26274,Prime
95,40.0,0.0,40.0,0,1,26274,Prime
96,40.0,0.0,40.0,0,1,26274,Prime
97,40.0,2439.0,-2399.0,1,2,26274,Prime
98,120.0,0.0,120.0,0,3,26274,Prime
99,80.0,0.0,80.0,0,2,26274,Prime
0,80.0,0.0,80.0,0,2,6318,Prime
1,80.0,0.0,80.0,0,2,6318,Prime
2,40.0,0.0,40.0,0,1,6318,Prime
3,80.0,2230.0,-2150.0,1,3,6318,Prime
4,80.0,0.0,80.0,0,2,6318,Prime
5,40.0,0.0,40.0,0,1,6318,Prime
6,0.0,0.0,0.0,0,0,6318,Prime
7,0.0,0.0,0.0,0,0,6318,Prime
8,120.0,0.0,120.0,0,3,6318,Prime
9,80.0,0.0,80.0,0,2,6318,Prime
10,160.0,0.0,160.0,0,4,6318,Prime
11,40.0,0.0,40.0,0,1,6318,Prime
12,80.0,0.0,80.0,0,2,6318,Prime
13,80.0,0.0,80.0,0,2,6318,Prime
14,40.0,0.0,40.0,0,1,6318,Prime
15,120.0,0.0,120.0,0,3,6318,Prime
16,120.0,0.0,120.0,0,3,6318,Prime
17,120.0,0.0,120.0,0,3,6318,Prime
18,80.0,0.0,80.0,0,2,6318,Prime
19,40.0,2230.0,-2190.0,1,2,6318,Prime
20,120.0,0.0,120.0,0,3,6318,Prime
21,80.0,0.0,80.0,0,2,6318,Prime
22,40.0,2230.0,-2190.0,1,2,6318,Prime
23,80.0,0.0,80.0,0,2,6318,Prime
24,120.0,0.0,120.0,0,3,6318,Prime
25,80.0,0.0,80.0,0,2,6318,Prime
26,40.0,0.0,40.0,0,1,6318,Prime
27,160.0,0.0,160.0,0,4,6318,Prime
28,40.0,0.0,40.0,0,1,6318,Prime
29,40.0,0.0,40.0,0,1,6318,Prime
30,80.0,0.0,80.0,0,2,6318,Prime
31,0.0,0.0,0.0,0,0,6318,Prime
32,80.0,0.0,80.0,0,2,6318,Prime
33,80.0,0.0,80.0,0,2,6318,Prime
34,120.0,0.0,120.0,0,3,6318,Prime
35,120.0,0.0,120.0,0,3,6318,Prime
36,120.0,0.0,120.0,0,3,6318,Prime
37,80.0,0.0,80.0,0,2,6318,Prime
38,120.0,0.0,120.0,0,3,6318,Prime
39,120.0,0.0,120.0,0,3,6318,Prime
40,120.0,0.0,120.0,0,3,6318,Prime
41,40.0,0.0,40.0,0,1,6318,Prime
42,120.0,0.0,120.0,0,3,6318,Prime
43,120.0,0.0,120.0,0,3,6318,Prime
44,80.0,0.0,80.0,0,2,6318,Prime
45,120.0,0.0,120.0,0,3,6318,Prime
46,160.0,0.0,160.0,0,4,6318,Prime
47,80.0,0.0,80.0,0,2,6318,Prime
48,120.0,0.0,120.0,0,3,6318,Prime
49,80.0,0.0,80.0,0,2,6318,Prime
50,120.0,0.0,120.0,0,3,6318,Prime
51,40.0,0.0,40.0,0,1,6318,Prime
52,120.0,0.0,120.0,0,3,6318,Prime
53,80.0,2230.0,-2150.0,1,3,6318,Prime
54,160.0,0.0,160.0,0,4,6318,Prime
55,120.0,0.0,120.0,0,3,6318,Prime
56,40.0,0.0,40.0,0,1,6318,Prime
57,120.0,0.0,120.0,0,3,6318,Prime
58,40.0,2230.0,-2190.0,1,2,6318,Prime
59,0.0,0.0,0.0,0,0,6318,Prime
60,160.0,0.0,160.0,0,4,6318,Prime
61,120.0,0.0,120.0,0,3,6318,Prime
62,80.0,0.0,80.0,0,2,6318,Prime
63,80.0,0.0,80.0,0,2,6318,Prime
64,120.0,0.0,120.0,0,3,6318,Prime
65,120.0,0.0,120.0,0,3,6318,Prime
66,40.0,0.0,40.0,0,1,6318,Prime
67,160.0,0.0,160.0,0,4,6318,Prime
68,40.0,0.0,40.0,0,1,6318,Prime
69,80.0,0.0,80.0,0,2,6318,Prime
70,0.0,0.0,0.0,0,0,6318,Prime
71,80.0,0.0,80.0,0,2,6318,Prime
72,40.0,0.0,40.0,0,1,6318,Prime
73,120.0,0.0,120.0,0,3,6318,Prime
74,120.0,0.0,120.0,0,3,6318,Prime
75,40.0,2230.0,-2190.0,1,2,6318,Prime
76,120.0,0.0,120.0,0,3,6318,Prime
77,120.0,0.0,120.0,0,3,6318,Prime
78,80.0,0.0,80.0,0,2,6318,Prime
79,0.0,0.0,0.0,0,0,6318,Prime
80,40.0,0.0,40.0,0,1,6318,Prime
81,40.0,0.0,40.0,0,1,6318,Prime
82,80.0,0.0,80.0,0,2,6318,Prime
83,120.0,0.0,120.0,0,3,6318,Prime
84,80.0,0.0,80.0,0,2,6318,Prime
85,80.0,0.0,80.0,0,2,6318,Prime
86,120.0,0.0,120.0,0,3,6318,Prime
87,120.0,0.0,120.0,0,3,6318,Prime
88,40.0,0.0,40.0,0,1,6318,Prime
89,40.0,0.0,40.0,0,1,6318,Prime
90,120.0,0.0,120.0,0,3,6318,Prime
91,40.0,0.0,40.0,0,1,6318,Prime
92,120.0,0.0,120.0,0,3,6318,Prime
93,80.0,0.0,80.0,0,2,6318,Prime
94,80.0,0.0,80.0,0,2,6318,Prime
95,80.0,0.0,80.0,0,2,6318,Prime
96,120.0,0.0,120.0,0,3,6318,Prime
97,120.0,0.0,120.0,0,3,6318,Prime
98,80.0,0.0,80.0,0,2,6318,Prime
99,80.0,0.0,80.0,0,2,6318,Prime
0,40.0,0.0,40.0,0,1,14350,Near-Prime
1,0.0,1214.0,-1214.0,1,1,14350,Near-Prime
2,120.0,0.0,120.0,0,3,14350,Near-Prime
3,120.0,0.0,120.0,0,3,14350,Near-Prime
4,80.0,0.0,80.0,0,2,14350,Near-Prime
5,120.0,0.0,120.0,0,3,14350,Near-Prime
6,80.0,0.0,80.0,0,2,14350,Near-Prime
7,40.0,2428.0,-2388.0,2,3,14350,Near-Prime
8,80.0,0.0,80.0,0,2,14350,Near-Prime
9,120.0,0.0,120.0,0,3,14350,Near-Prime
10,120.0,0.0,120.0,0,3,14350,Near-Prime
11,120.0,1214.0,-1094.0,1,4,14350,Near-Prime
12,160.0,0.0,160.0,0,4,14350,Near-Prime
13,120.0,0.0,120.0,0,3,14350,Near-Prime
14,80.0,0.0,80.0,0,2,14350,Near-Prime
15,160.0,0.0,160.0,0,4,14350,Near-Prime
16,40.0,0.0,40.0,0,1,14350,Near-Prime
17,80.0,1214.0,-1134.0,1,3,14350,Near-Prime
18,120.0,0.0,120.0,0,3,14350,Near-Prime
19,80.0,0.0,80.0,0,2,14350,Near-Prime
20,120.0,0.0,120.0,0,3,14350,Near-Prime
21,120.0,0.0,120.0,0,3,14350,Near-Prime
22,80.0,1214.0,-1134.0,1,3,14350,Near-Prime
23,80.0,0.0,80.0,0,2,14350,Near-Prime
24,40.0,0.0,40.0,0,1,14350,Near-Prime
25,40.0,0.0,40.0,0,1,14350,Near-Prime
26,40.0,1214.0,-1174.0,1,2,14350,Near-Prime
27,120.0,0.0,120.0,0,3,14350,Near-Prime
28,40.0,0.0,40.0,0,1,14350,Near-Prime
29,120.0,0.0,120.0,0,3,14350,Near-Prime
30,120.0,0.0,120.0,0,3,14350,Near-Prime
31,40.0,0.0,40.0,0,1,14350,Near-Prime
32,40.0,0.0,40.0,0,1,14350,Near-Prime
33,80.0,0.0,80.0,0,2,14350,Near-Prime
34,80.0,0.0,80.0,0,2,14350,Near-Prime
35,0.0,0.0,0.0,0,0,14350,Near-Prime
36,80.0,0.0,80.0,0,2,14350,Near-Prime
37,120.0,0.0,120.0,0,3,14350,Near-Prime
38,160.0,0.0,160.0,0,4,14350,Near-Prime
39,80.0,0.0,80.0,0,2,14350,Near-Prime
40,40.0,1214.0,-1174.0,1,2,14350,Near-Prime
41,120.0,0.0,120.0,0,3,14350,Near-Prime
42,80.0,0.0,80.0,0,2,14350,Near-Prime
43,120.0,0.0,120.0,0,3,14350,Near-Prime
44,80.0,0.0,80.0,0,2,14350,Near-Prime
45,120.0,0.0,120.0,0,3,14350,Near-Prime
46,40.0,0.0,40.0,0,1,14350,Near-Prime
47,80.0,0.0,80.0,0,2,14350,Near-Prime
48,80.0,1214.0,-1134.0,1,3,14350,Near-Prime
49,120.0,0.0,120.0,0,3,14350,Near-Prime
50,160.0,0.0,160.0,0,4,14350,Near-Prime
51,80.0,1214.0,-1134.0,1,3,14350,Near-Prime
52,120.0,0.0,120.0,0,3,14350,Near-Prime
53,120.0,0.0,120.0,0,3,14350,Near-Prime
54,40.0,1214.0,-1174.0,1,2,14350,Near-Prime
55,120.0,0.0,120.0,0,3,14350,Near-Prime
56,120.0,1214.0,-1094.0,1,4,14350,Near-Prime
57,120.0,0.0,120.0,0,3,14350,Near-Prime
58,40.0,0.0,40.0,0,1,14350,Near-Prime
59,160.0,0.0,160.0,0,4,14350,Near-Prime
60,80.0,0.0,80.0,0,2,14350,Near-Prime
61,80.0,1214.0,-1134.0,1,3,14350,Near-Prime
62,120.0,0.0,120.0,0,3,14350,Near-Prime
63,0.0,0.0,0.0,0,0,14350,Near-Prime
64,120.0,0.0,120.0,0,3,14350,Near-Prime
65,40.0,0.0,40.0,0,1,14350,Near-Prime
66,40.0,0.0,40.0,0,1,14350,Near-Prime
67,120.0,0.0,120.0,0,3,14350,Near-Prime
68,120.0,0.0,120.0,0,3,14350,Near-Prime
69,80.0,0.0,80.0,0,2,14350,Near-Prime
70,40.0,0.0,40.0,0,1,14350,Near-Prime
71,120.0,0.0,120.0,0,3,14350,Near-Prime
72,0.0,0.0,0.0,0,0,14350,Near-Prime
73,80.0,0.0,80.0,0,2,14350,Near-Prime
74,120.0,0.0,120.0,0,3,14350,Near-Prime
75,120.0,0.0,120.0,0,3,14350,Near-Prime
76,80.0,0.0,80.0,0,2,14350,Near-Prime
77,80.0,0.0,80.0,0,2,14350,Near-Prime
78,120.0,0.0,120.0,0,3,14350,Near-Prime
79,80.0,0.0,80.0,0,2,14350,Near-Prime
80,80.0,0.0,80.0,0,2,14350,Near-Prime
81,120.0,0.0,120.0,0,3,14350,Near-Prime
82,80.0,0.0,80.0,0,2,14350,Near-Prime
83,80.0,0.0,80.0,0,2,14350,Near-Prime
84,120.0,0.0,120.0,0,3,14350,Near-Prime
85,40.0,1214.0,-1174.0,1,2,14350,Near-Prime
86,120.0,0.0,120.0,0,3,14350,Near-Prime
87,160.0,0.0,160.0,0,4,14350,Near-Prime
88,80.0,0.0,80.0,0,2,14350,Near-Prime
89,160.0,0.0,160.0,0,4,14350,Near-Prime
90,80.0,1214.0,-1134.0,1,3,14350,Near-Prime
91,120.0,0.0,120.0,0,3,14350,Near-Prime
92,160.0,0.0,160.0,0,4,14350,Near-Prime
93,120.0,0.0,120.0,0,3,14350,Near-Prime
94,160.0,0.0,160.0,0,4,14350,Near-Prime
95,120.0,0.0,120.0,0,3,14350,Near-Prime
96,40.0,0.0,40.0,0,1,14350,Near-Prime
97,40.0,0.0,40.0,0,1,14350,Near-Prime
98,40.0,0.0,40.0,0,1,14350,Near-Prime
99,80.0,0.0,80.0,0,2,14350,Near-Prime
0,120.0,0.0,120.0,0,3,25943,Near-Prime
1,40.0,2132.5,-2092.5,1,2,25943,Near-Prime
2,80.0,0.0,80.0,0,2,25943,Near-Prime
3,80.0,0.0,80.0,0,2,25943,Near-Prime
4,160.0,0.0,160.0,0,4,25943,Near-Prime
5,80.0,0.0,80.0,0,2,25943,Near-Prime
6,80.0,0.0,80.0,0,2,25943,Near-Prime
7,120.0,0.0,120.0,0,3,25943,Near-Prime
8,40.0,0.0,40.0,0,1,25943,Near-Prime
9,160.0,0.0,160.0,0,4,25943,Near-Prime
10,120.0,0.0,120.0,0,3,25943,Near-Prime
11,80.0,0.0,80.0,0,2,25943,Near-Prime
12,40.0,0.0,40.0,0,1,25943,Near-Prime
13,40.0,0.0,40.0,0,1,25943,Near-Prime
14,80.0,0.0,80.0,0,2,25943,Near-Prime
15,80.0,0.0,80.0,0,2,25943,Near-Prime
16,160.0,0.0,160.0,0,4,25943,Near-Prime
17,80.0,0.0,80.0,0,2,25943,Near-Prime
18,160.0,0.0,160.0,0,4,25943,Near-Prime
19,80.0,0.0,80.0,0,2,25943,Near-Prime
20,120.0,0.0,120.0,0,3,25943,Near-Prime
21,160.0,0.0,160.0,0,4,25943,Near-Prime
22,40.0,0.0,40.0,0,1,25943,Near-Prime
23,120.0,0.0,120.0,0,3,25943,Near-Prime
24,120.0,0.0,120.0,0,3,25943,Near-Prime
25,120.0,0.0,120.0,0,3,25943,Near-Prime
26,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
27,120.0,0.0,120.0,0,3,25943,Near-Prime
28,40.0,0.0,40.0,0,1,25943,Near-Prime
29,80.0,0.0,80.0,0,2,25943,Near-Prime
30,80.0,0.0,80.0,0,2,25943,Near-Prime
31,80.0,0.0,80.0,0,2,25943,Near-Prime
32,80.0,0.0,80.0,0,2,25943,Near-Prime
33,120.0,0.0,120.0,0,3,25943,Near-Prime
34,120.0,0.0,120.0,0,3,25943,Near-Prime
35,80.0,0.0,80.0,0,2,25943,Near-Prime
36,40.0,0.0,40.0,0,1,25943,Near-Prime
37,40.0,2132.5,-2092.5,1,2,25943,Near-Prime
38,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
39,40.0,0.0,40.0,0,1,25943,Near-Prime
40,120.0,0.0,120.0,0,3,25943,Near-Prime
41,160.0,0.0,160.0,0,4,25943,Near-Prime
42,160.0,0.0,160.0,0,4,25943,Near-Prime
43,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
44,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
45,80.0,0.0,80.0,0,2,25943,Near-Prime
46,120.0,0.0,120.0,0,3,25943,Near-Prime
47,80.0,0.0,80.0,0,2,25943,Near-Prime
48,120.0,0.0,120.0,0,3,25943,Near-Prime
49,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
50,120.0,0.0,120.0,0,3,25943,Near-Prime
51,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
52,160.0,0.0,160.0,0,4,25943,Near-Prime
53,80.0,0.0,80.0,0,2,25943,Near-Prime
54,80.0,0.0,80.0,0,2,25943,Near-Prime
55,120.0,0.0,120.0,0,3,25943,Near-Prime
56,40.0,0.0,40.0,0,1,25943,Near-Prime
57,80.0,0.0,80.0,0,2,25943,Near-Prime
58,120.0,0.0,120.0,0,3,25943,Near-Prime
59,160.0,0.0,160.0,0,4,25943,Near-Prime
60,0.0,0.0,0.0,0,0,25943,Near-Prime
61,80.0,4265.0,-4185.0,2,4,25943,Near-Prime
62,0.0,0.0,0.0,0,0,25943,Near-Prime
63,80.0,0.0,80.0,0,2,25943,Near-Prime
64,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
65,40.0,0.0,40.0,0,1,25943,Near-Prime
66,40.0,2132.5,-2092.5,1,2,25943,Near-Prime
67,40.0,0.0,40.0,0,1,25943,Near-Prime
68,40.0,0.0,40.0,0,1,25943,Near-Prime
69,160.0,0.0,160.0,0,4,25943,Near-Prime
70,80.0,0.0,80.0,0,2,25943,Near-Prime
71,120.0,0.0,120.0,0,3,25943,Near-Prime
72,80.0,0.0,80.0,0,2,25943,Near-Prime
73,80.0,0.0,80.0,0,2,25943,Near-Prime
74,80.0,0.0,80.0,0,2,25943,Near-Prime
75,40.0,0.0,40.0,0,1,25943,Near-Prime
76,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
77,120.0,0.0,120.0,0,3,25943,Near-Prime
78,120.0,0.0,120.0,0,3,25943,Near-Prime
79,80.0,0.0,80.0,0,2,25943,Near-Prime
80,120.0,0.0,120.0,0,3,25943,Near-Prime
81,80.0,0.0,80.0,0,2,25943,Near-Prime
82,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
83,80.0,2132.5,-2052.5,1,3,25943,Near-Prime
84,120.0,0.0,120.0,0,3,25943,Near-Prime
85,40.0,0.0,40.0,0,1,25943,Near-Prime
86,160.0,0.0,160.0,0,4,25943,Near-Prime
87,80.0,0.0,80.0,0,2,25943,Near-Prime
88,160.0,0.0,160.0,0,4,25943,Near-Prime
89,80.0,0.0,80.0,0,2,25943,Near-Prime
90,80.0,0.0,80.0,0,2,25943,Near-Prime
91,80.0,0.0,80.0,0,2,25943,Near-Prime
92,160.0,0.0,160.0,0,4,25943,Near-Prime
93,120.0,0.0,120.0,0,3,25943,Near-Prime
